	event	proportion
C3L-00977	False	0.0
C3L-00987	True	1.0
C3L-00994	False	0.0
C3L-00995	False	0.0
C3L-00997	False	0.5594441213525776
C3L-00999	True	1.0
C3L-01138	False	0.0
C3L-01237	False	0.28971778352650873
C3L-02617	False	0.0
C3L-02621	False	0.0
C3L-02651	False	0.0
C3L-03378	False	0.0
C3L-04025	False	0.0
C3L-04354	False	0.0
C3L-04791	False	0.7683309927502286
C3L-04844	True	1.0
C3L-04849	True	0.8823689049375306
C3N-00204	False	0.46578168546393206
C3N-00295	False	0.0
C3N-00297	True	1.0
C3N-00299	False	0.3315119518577793
C3N-00306	False	0.45177177493926607
C3N-00307	False	0.0
C3N-00498	False	0.0
C3N-00519	False	0.0
C3N-00822	True	1.0
C3N-00825	False	0.0
C3N-00828	True	1.0
C3N-00829	False	0.5015928054183117
C3N-00846	False	0.0
C3N-00857	True	1.0
C3N-00871	True	1.0
C3N-01337	True	1.0
C3N-01338	False	0.7729939840084906
C3N-01339	True	0.9849520831222707
C3N-01340	True	1.0
C3N-01620	True	1.0
C3N-01643	False	0.0
C3N-01645	False	0.0
C3N-01752	False	0.0
C3N-01754	False	0.7020737453851087
C3N-01755	False	0.2502560286676696
C3N-01756	False	0.3550957618163891
C3N-01757	True	1.0
C3N-01758	True	1.0
C3N-01858	True	1.0
C3N-01859	True	0.8386735110324268
C3N-01943	True	1.0
C3N-01944	True	0.9818700149325663
C3N-01945	False	0.0
C3N-01946	False	0.0
C3N-01947	True	1.0
C3N-01948	False	0.0
C3N-02275	False	0.0
C3N-02279	True	1.0
C3N-02333	False	0.0
C3N-02693	False	0.0
C3N-02694	False	0.0
C3N-02695	True	1.0
C3N-02700	False	0.0
C3N-02713	False	0.16687956496807443
C3N-02714	False	0.0
C3N-02716	False	0.0
C3N-02727	False	0.0
C3N-02730	False	0.0
C3N-02925	True	1.0
C3N-03008	True	1.0
C3N-03009	True	1.0
C3N-03011	False	0.0
C3N-03012	False	0.3359010537138768
C3N-03013	False	0.0
C3N-03015	False	0.0
C3N-03027	True	1.0
C3N-03028	False	0.7010361359372564
C3N-03042	True	1.0
C3N-03045	True	1.0
C3N-03226	False	0.0
C3N-03433	False	0.17303620976162568
C3N-03456	True	1.0
C3N-03457	True	0.8741917893608169
C3N-03458	False	0.0
C3N-03487	False	0.0
C3N-03488	True	1.0
C3N-03490	False	0.30777496129429993
C3N-03612	False	0.0
C3N-03619	False	0.0
C3N-03620	True	1.0
C3N-03664	True	1.0
C3N-03781	False	0.0
C3N-03782	True	1.0
C3N-03783	True	1.0
C3N-03785	False	0.0
C3N-03837	False	0.0
C3N-03841	False	0.0
C3N-03849	False	0.0
C3N-03876	True	0.8333161837206747
C3N-03878	False	0.0
C3N-03888	True	1.0
C3N-03889	False	0.0
C3N-03928	False	0.0
C3N-03933	False	0.2136560099932794
C3N-04152	False	0.0
C3N-04273	True	0.9997678352581417
C3N-04275	False	0.0
C3N-04276	True	0.8480750047653431
C3N-04277	False	0.10869075557158171
C3N-04278	False	0.2100790258120358
C3N-04279	False	0.0
C3N-04280	True	1.0
C3N-04611	False	0.0
