	event	proportion
C3L-00017	True	1.0
C3L-00102	False	0.0
C3L-00189	False	0.0
C3L-00277	True	0.833691565147648
C3L-00401	False	0.0
C3L-00589	False	0.0
C3L-00598	False	0.0
C3L-00599	False	0.0
C3L-00622	False	0.36735687544413675
C3L-00625	True	0.9219150145445404
C3L-00640	False	0.0
C3L-00819	False	0.0
C3L-00881	False	0.0
C3L-00928	False	0.0
C3L-01031	False	0.0
C3L-01036	True	1.0
C3L-01037	False	0.36735687544413675
C3L-01051	False	0.36735687544413675
C3L-01052	False	0.0
C3L-01053	False	0.0
C3L-01054	False	0.0
C3L-01124	False	0.0
C3L-01328	False	0.0
C3L-01453	False	0.0
C3L-01598	False	0.36735687544413675
C3L-01637	False	0.0
C3L-01662	False	0.0
C3L-01687	False	0.0
C3L-01689	False	0.0
C3L-01703	False	0.0
C3L-01971	False	0.36735687544413675
C3L-02109	True	0.9449124063330395
C3L-02112	False	0.0
C3L-02115	False	0.0
C3L-02116	False	0.0
C3L-02118	False	0.36735687544413675
C3L-02463	False	0.0
C3L-02604	False	0.0
C3L-02606	False	0.0
C3L-02610	False	0.0
C3L-02613	True	0.914425362927263
C3L-02701	False	0.36735687544413675
C3L-02809	True	0.9628008785851166
C3L-02890	False	0.0
C3L-02897	False	0.0
C3L-02899	False	0.0
C3L-03123	False	0.0
C3L-03356	False	0.36735687544413675
C3L-03388	False	0.0
C3L-03394	False	0.0
C3L-03395	False	0.0
C3L-03628	False	0.36735687544413675
C3L-03630	False	0.0
C3L-03632	False	0.0
C3L-03635	False	0.0
C3L-03639	False	0.0
C3L-03743	False	0.0
C3L-04027	False	0.36735687544413675
C3L-04072	True	1.0
C3L-04080	True	1.0
C3L-04473	False	0.0
C3L-04475	False	0.36735687544413675
C3L-04479	False	0.0
C3L-04495	False	0.0
C3L-04848	False	0.0
C3L-04853	False	0.0
C3N-00198	False	0.29291041261343376
C3N-00249	True	1.0
C3N-00302	True	0.9561352984340554
C3N-00303	False	0.0
C3N-00436	False	0.36735687544413675
C3N-00511	False	0.0
C3N-00512	False	0.0
C3N-00513	False	0.0
C3N-00514	False	0.0
C3N-00516	False	0.0
C3N-00517	False	0.0
C3N-00518	False	0.36735687544413675
C3N-00709	False	0.0
C3N-00957	False	0.0
C3N-01011	False	0.0
C3N-01012	False	0.0
C3N-01165	False	0.0
C3N-01166	False	0.36735687544413675
C3N-01167	True	1.0
C3N-01168	False	0.0
C3N-01375	False	0.0
C3N-01380	False	0.0
C3N-01381	False	0.36735687544413675
C3N-01382	False	0.0
C3N-01383	False	0.36735687544413675
C3N-01388	False	0.0
C3N-01502	False	0.0
C3N-01714	False	0.36735687544413675
C3N-01715	False	0.0
C3N-01716	True	1.0
C3N-01719	False	0.0
C3N-01997	False	0.36735687544413675
C3N-01998	False	0.0
C3N-02010	False	0.0
C3N-02295	False	0.0
C3N-02573	False	0.36735687544413675
C3N-02579	False	0.0
C3N-02585	True	1.0
C3N-02589	False	0.36735687544413675
C3N-02592	False	0.0
C3N-02768	False	0.0
C3N-02940	False	0.0
C3N-02944	False	0.1461805506087436
C3N-02971	False	0.0
C3N-02998	False	0.0
C3N-03000	False	0.0
C3N-03006	False	0.0
C3N-03007	False	0.0
C3N-03039	True	0.832772045216375
C3N-03061	False	0.36735687544413675
C3N-03069	False	0.0
C3N-03086	False	0.0
C3N-03173	False	0.0
C3N-03190	False	0.7317139867174772
C3N-03211	False	0.0
C3N-03426	False	0.0
C3N-03428	False	0.0
C3N-03430	False	0.0
C3N-03439	False	0.0
C3N-03440	False	0.0
C3N-03665	False	0.0
C3N-03666	False	0.0
C3N-03670	False	0.0
C3N-03754	False	0.0
C3N-03780	False	0.36735687544413675
C3N-03839	True	1.0
C3N-03840	False	0.36735687544413675
C3N-03853	True	1.0
C3N-03884	False	0.0
C3N-04119	False	0.7003303330994872
C3N-04126	False	0.3608982133706861
C3N-04282	True	0.9551242439988409
C3N-04283	False	0.0
C3N-04284	False	0.14974575169528007
